cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",10/10/2016,10/12/2016,"Suffolk University","B+",500,"lv",.7541471,44.8,43.4,5.2,,44.95266,46.88103,3.805852,,"","http://www.suffolk.edu/news/67728.php#.V_-yvJMrL-Z",46781,73156,10/13/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",10/21/2016,10/22/2016,"Public Policy Polling","B+",875,"lv",.752391,47,44,4,,46.20091,45.59463,3.218848,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NC_102416.pdf",47248,73936,10/24/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Missouri",10/25/2016,10/31/2016,"Google Consumer Surveys","B",726,"lv",.7510707,37.32,38.14,3.86,,42.58184,44.65771,2.551239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47965,75024,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",10/25/2016,10/31/2016,"Google Consumer Surveys","B",725,"lv",.7508148,34.4,40.6,5.27,,39.65752,47.0614,3.961239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47968,75027,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Michigan",10/25/2016,10/31/2016,"Google Consumer Surveys","B",677,"lv",.7459307,37.5,34.9,7.19,,42.76565,41.46734,5.881239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47963,75022,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Tennessee",10/14/2016,10/17/2016,"icitizen","",508,"rv",.7417133,34,44,7,,35.39823,49.77494,3.812928,,"","https://icitizen.com/insights/tennessee-poll-results-october-2016-election/",47093,73711,10/20/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Virginia",10/25/2016,10/31/2016,"Google Consumer Surveys","B",661,"lv",.7412581,38.73,33.85,5.73,,43.99141,40.36216,4.421239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47987,75046,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Michigan",10/28/2016,11/3/2016,"Ipsos","A-",327,"lv",.7409335,43.33,43.13,,,41.95316,42.05463,,,"","http://www.reuters.com/statesofthenation/",48386,75854,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Washington",10/25/2016,10/31/2016,"Google Consumer Surveys","B",625,"lv",.7392488,43.73,26.69,6.59,,49.0031,33.35425,5.28124,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47989,75048,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Utah",10/10/2016,10/12/2016,"Monmouth University","A+",403,"lv",.7354181,28,34,9,20,26.88756,36.84893,6.580371,21.07158,"","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_UT_101316/",46782,73157,10/13/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",10/10/2016,10/16/2016,"Quinnipiac University","A-",624,"lv",.7343564,45,45,6,,45.3782,47.66856,3.211896,,"","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2388",46943,73425,10/17/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Colorado",10/25/2016,10/31/2016,"Google Consumer Surveys","B",637,"lv",.7339289,42.67,27.9,10.06,,47.94055,34.53116,8.75124,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47946,75005,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"California",10/7/2016,10/13/2016,"Sacramento State","",622,"lv",.7318718,61,25,4,,59.46572,29.86922,1.619871,,"","http://www.csus.edu/isr/calspeaks/surveys/october%202016%20election%20topline.pdf",47782,74798,10/30/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Arizona",10/25/2016,10/31/2016,"Google Consumer Surveys","B",656,"lv",.7317694,37.89,32.88,7.21,,43.15689,39.46348,5.901239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47944,75003,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",9/21/2016,10/13/2016,"University of Akron","",1004,"lv",.724802,41,38,6,,42.45939,42.40756,3.041902,,"","http://www.daytondailynews.com/news/national-govt--politics/poll-shows-race-for-ohio-close-volatile/5eOZa0M0OyT8ZAMdmdhKxM/",47084,73692,10/19/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Indiana",10/28/2016,11/3/2016,"Ipsos","A-",303,"lv",.7204873,37.96,52.81,,,36.16921,51.29826,,,"","http://www.reuters.com/statesofthenation/",48378,75846,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Missouri",10/21/2016,11/3/2016,"Ipsos","A-",409,"lv",.712285,40.06,48.67,,,38.83321,48.438,,,"","http://www.reuters.com/statesofthenation/",48389,75857,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Indiana",10/22/2016,10/24/2016,"Gravis Marketing","B-",596,"rv",.711571,38,49,5,,38.11451,50.44688,4.078983,,"","http://www.realclearpolitics.com/docs/2016/Gravis_Indiana_Oct_2016.pdf",47342,74082,10/25/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",10/12/2016,10/13/2016,"Public Policy Polling","B+",985,"lv",.7078984,46,42,5,,45.33679,44.82347,3.321147,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_104161.pdf",46814,73256,10/14/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Kentucky",10/21/2016,11/3/2016,"Ipsos","A-",378,"lv",.7050189,36.01,59.44,,,35.1808,59.61236,,,"","http://www.reuters.com/statesofthenation/",48381,75849,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Michigan",9/1/2016,10/30/2016,"Michigan State University","",746,"lv",.7031491,47,28,11,,47.29997,33.83546,6.685422,,"","http://msutoday.msu.edu/news/2016/clinton-winning-michigan-easily/",48083,75224,11/2/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Nevada",10/10/2016,10/15/2016,"CNN/Opinion Research Corp.","A-",698,"lv",.7007809,46,44,7,,45.0834,45.17625,4.08992,,"","http://i2.cdn.turner.com/cnn/2016/images/10/17/link.2..pdf",46884,73350,10/17/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Nevada",10/10/2016,10/11/2016,"Public Policy Polling","B+",986,"lv",.6969133,47,43,,,44.56102,44.0313,,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NV_101216.pdf",46771,73138,10/12/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Maryland",10/25/2016,10/31/2016,"Google Consumer Surveys","B",510,"lv",.6959222,47.3,25.15,6.35,,52.56103,31.6572,5.041239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47961,75020,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",10/1/2016,10/8/2016,"Edison Research","",882,"rv",.6936359,42.9,30.7,6.5,,45.21391,38.14993,2.957771,,"","http://www.marketplace.org/2016/10/13/economy/americans-economic-anxiety-has-reached-new-high",48411,75879,11/5/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",10/9/2016,10/13/2016,"RKM Research and Communications, Inc.","B+",1101,"lv",.6917226,46,41,6,,45.91056,43.33171,3.504869,,"","http://www.bostonherald.com/sites/default/files/media/2016/10/16/FPU-BH-Memo-101616.pdf",46871,73328,10/16/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Georgia",10/25/2016,10/31/2016,"Google Consumer Surveys","B",540,"lv",.687552,32.92,41.56,5.31,,38.17354,47.96968,4.001239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47951,75010,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Massachusetts",10/25/2016,10/31/2016,"Google Consumer Surveys","B",491,"lv",.6874488,46.3,24.67,6.92,,51.58457,31.48366,5.611239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47960,75019,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Missouri",10/9/2016,10/11/2016,"Monmouth University","A+",406,"lv",.6837358,41,46,5,,40.11653,48.91258,2.778608,,"","https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_MO_101216/",46761,73118,10/12/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Texas",10/14/2016,10/23/2016,"YouGov","B",959,"lv",.6813589,42,45,7,,41.78866,47.20816,6.451747,,"","https://static.texastribune.org/media/documents/ut-tt-oct-2016-methodology.pdf",47544,74373,10/27/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Connecticut",10/21/2016,11/3/2016,"Ipsos","A-",347,"lv",.6786236,48.95,41.48,,,47.77348,41.42773,,,"","http://www.reuters.com/statesofthenation/",48372,75840,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Arizona",10/14/2016,10/14/2016,"HighGround","",400,"lv",.676116,38.5,36.5,8.3,,39.43488,41.20835,5.267703,,"","https://www.scribd.com/document/327920049/HG-Survey-Toplines-10-14",46946,73432,10/17/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",10/25/2016,10/26/2016,"Gravis Marketing","B-",1301,"rv",.6680877,48,47,1,,48.25884,47.88533,.4076602,,"","http://www.breitbart.com/2016-presidential-race/2016/10/29/exclusive-breitbartgravis-florida-poll-donald-trump-and-hillary-clinton-in-statistical-tie/",47767,74755,10/30/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Alabama",10/25/2016,10/31/2016,"Google Consumer Surveys","B",443,"lv",.6639373,20.38,56.12,3.79,,25.63178,62.50678,2.481239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47942,75001,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",10/5/2016,10/6/2016,"Quinnipiac University","A-",1064,"lv",.6579338,45,40,6,,45.91677,42.66485,2.822931,,"","https://www.qu.edu/news-and-events/quinnipiac-university-poll/national/release-detail?ReleaseID=2386",46544,72775,10/7/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Iowa",10/25/2016,10/31/2016,"Google Consumer Surveys","B",429,"lv",.6564428,37.55,30.16,4.54,,42.82053,36.79077,3.231239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47953,75012,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Oregon",10/25/2016,10/31/2016,"Google Consumer Surveys","B",429,"lv",.6564428,37.6,30.6,9.38,,42.87183,37.24776,8.071239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47978,75037,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/27/2016,10/10/2016,"Pew Research Center","B+",3616,"rv",.6531653,46,39,10,,46.17381,42.92197,5.375396,,"","http://www.people-press.org/2016/10/14/in-presidential-contest-voters-say-basic-facts-not-just-policies-are-in-dispute/?utm_source=adaptivemailer&utm_medium=email&utm_campaign=16-10-14%20panel%20election%20report&org=982&lvl=100&ite=413&lea=66917&ctr=0&par=1&trk=",46802,73200,10/14/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"New Jersey",10/12/2016,10/16/2016,"Fairleigh Dickinson University (PublicMind)","A",293,"lv",.6530551,49,35,6,,48.64204,38.42863,2.894181,,"","http://view2.fdu.edu/publicmind/2016/161018/",47010,73504,10/18/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Tennessee",10/25/2016,10/31/2016,"Google Consumer Surveys","B",422,"lv",.6525763,31.36,42.27,6.3,,36.62194,48.78898,4.99124,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47984,75043,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Tennessee",9/19/2016,10/2/2016,"Vanderbilt University","B+",1000,"rv",.6508958,33,44,7,,35.68714,49.01305,2.828934,,"","http://www.tennessean.com/story/news/politics/2016/10/06/vanderbilt-poll-trump-leads-clinton-11-points-tennessee/91628616/",46537,72763,10/6/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Alabama",10/21/2016,11/3/2016,"Ipsos","A-",316,"lv",.6495344,38.37,55.07,,,37.69174,55.26566,,,"","http://www.reuters.com/statesofthenation/",48367,75835,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",10/30/2016,11/3/2016,"IBD/TIPP","A-",898,"lv",.6400194,44.4,43.9,3.7,,46.18202,43.92225,2.362258,,"","http://www.investors.com/politics/ibd-tipp-presidential-election-poll/",48266,75630,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Nevada",9/27/2016,10/2/2016,"Garin-Hart-Yang Research Group","B+",700,"lv",.630732,44,41,8,,45.45142,44.27836,4.226557,,"","http://www.ktnv.com/news/ralston/new-poll-nevada-races-for-president-senate-remain-close",46441,72597,10/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"South Carolina",10/25/2016,10/31/2016,"Google Consumer Surveys","B",380,"lv",.6275393,31.9,38.15,6.69,,37.15389,44.56422,5.381239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47981,75040,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Virginia",10/25/2016,10/28/2016,"Roanoke College","C+",766,"lv",.627306,50,32,8,,49.61889,34.97992,6.745374,,"","http://www.roanoke.edu/about/news/rc_poll_nov_2016_politics",48358,75795,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Alaska",10/5/2016,10/6/2016,"Moore Information","B",500,"lv",.6266921,34,37,10,,35.57361,41.04894,7.83256,,"","http://projects.fivethirtyeight.com/polls/20161007_AK_1.pdf",46556,72820,10/7/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Arkansas",10/20/2016,11/3/2016,"Ipsos","A-",314,"lv",.6213253,39.17,49.56,,,38.08876,49.71141,,,"","http://www.reuters.com/statesofthenation/",48369,75837,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Rhode Island",10/2/2016,10/4/2016,"Emerson College","B",600,"lv",.6178806,52,32,5,,53.02888,34.24057,1.808855,,"","http://media.wix.com/ugd/3bebb2_7af2e664bfad4690bfb4a994b0f0836c.pdf",46525,72736,10/6/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Connecticut",10/25/2016,10/31/2016,"Google Consumer Surveys","B",364,"lv",.6170831,40.48,31.84,6.19,,45.75261,38.49794,4.881239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47947,75006,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Kentucky",10/25/2016,10/31/2016,"Google Consumer Surveys","B",363,"lv",.6164111,29.49,41.4,5.87,,34.7524,47.92504,4.561239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47958,75017,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",10/29/2016,10/30/2016,"Morning Consult","",1772,"lv",.6139734,42,39,7,,43.28509,41.05791,4.990913,,"","http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519",47786,74805,10/31/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/28/2016,10/2/2016,"CNN/Opinion Research Corp.","A-",1213,"lv",.6101853,47,42,7,,47.34057,42.98671,3.206555,,"","http://i2.cdn.turner.com/cnn/2016/images/10/03/2016.race.pdf",46386,72520,10/3/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Michigan",10/29/2016,10/30/2016,"Strategic National","",500,"lv",.609935,45,44,5,,45.23396,43.1454,4.39403,,"","http://dailycaller.com/2016/11/02/new-poll-clinton-45-trump-44-in-michigan/",48085,75227,11/2/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",9/27/2016,9/29/2016,"Mason-Dixon Polling & Research, Inc.","B+",820,"lv",.6048601,46,42,7,,46.25481,44.80463,3.716237,,"","http://www.politico.com/states/f/?id=00000157-79b0-de4f-a777-79fb8c9c0001",46303,72386,9/30/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Virginia",9/21/2016,9/23/2016,"YouGov","B",1237,"lv",.6026148,45,37,7,,46.99349,39.26245,4.727689,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6pjlgkhppd/VA_ForRelease_20160925.pdf",46029,71985,9/25/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Kansas",10/25/2016,10/31/2016,"Google Consumer Surveys","B",341,"lv",.6010405,39.89,30.88,5.54,,45.15816,37.48008,4.231239,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47957,75016,11/1/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"New Mexico",9/28/2016,10/2/2016,"SurveyUSA","A",594,"lv",.5985402,46,33,14,,46.05121,35.09929,11.15211,,"","http://www.surveyusa.com/client/PollReport.aspx?g=fda53900-e6db-46a6-86a5-81e39fd92d32",46516,72724,10/5/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Iowa",10/3/2016,10/6/2016,"Selzer & Company","A+",642,"lv",.5983456,39,43,6,,39.98433,46.20466,2.758836,,"","http://www.desmoinesregister.com/story/news/politics/iowa-poll/2016/10/08/iowa-poll-donald-trump-leads-hillary-clinton-by-4-points/91673644/",46562,72830,10/8/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",11/2/2016,11/5/2016,"IBD/TIPP","A-",903,"lv",.5947601,43,44,5,,44.72741,43.7147,4.027904,,"","http://www.investors.com/politics/ibd-tipp-presidential-election-poll/",48475,75965,11/6/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",10/3/2016,10/5/2016,"Marist College","A",700,"lv",.589776,45,42,5,,44.2845,45.82753,.5671753,,"","http://www.nbcnews.com/politics/2016-election/polls-clinton-ahead-florida-pennsylvania-n662076",46568,72840,10/9/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Louisiana",9/27/2016,9/30/2016,"Market Research Insight","B+",600,"lv",.5848044,35,52,,,35.13757,53.05655,,,"","http://www.theadvocate.com/baton_rouge/news/politics/elections/article_b012ee14-918e-11e6-a85f-5342786abb03.html",46945,73431,10/17/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/26/2016,9/27/2016,"Echelon Insights","",1529,"lv",.5846841,44,39,6,,45.86056,42.12943,3.520998,,"","https://twitter.com/EchelonInsights/status/781184551607558145",46172,72227,9/28/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"Illinois",10/4/2016,10/5/2016,"Global Strategy Group","C+",600,"lv",.5762922,50,33,6,,50.55107,36.35132,2.834857,,"","https://www.scribd.com/document/326741685/Mark-Kirk-s-internal-polling",46546,72779,10/7/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",10/30/2016,11/2/2016,"ABC News/Washington Post","A+",1151,"lv",.5759951,47,44,3,,45.29245,43.1612,3.007149,,"","https://www.washingtonpost.com/news/the-fix/wp/2016/11/04/clinton-up-47-44-in-post-abc-tracking-poll-despite-trumps-9-point-edge-on-dealing-with-corruption/",48268,75634,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"South Carolina",10/21/2016,11/3/2016,"Ipsos","A-",245,"lv",.5702435,44.27,49.19,,,43.67955,49.49881,,,"","http://www.reuters.com/statesofthenation/",48402,75870,11/4/16,"13:32:02  7 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",10/1/2016,10/6/2016,"High Point University","B+",479,"lv",.5679541,43,42,8,,43.90442,45.50738,4.102829,,"","http://www.highpoint.edu/src/files/2016/10/48memoA.pdf",46631,72923,10/10/16,"13:32:02  7 Nov 2016"
